review,rating,date,bank,source
አፕልኬሽኑ አሪፍ ሆኖ ሳለ ቴሌብር ወደራስ ብቻ ለምን ሆነ እንደ ድሮው ለሰውም መላክ ቢቻል,4,2025-02-22,Dashen,google_play
No good,1,2025-02-22,Dashen,google_play
Wow amazing app,5,2025-02-21,Dashen,google_play
best platform... Please avoid otp,5,2025-02-21,Dashen,google_play
Super smart app.,5,2025-02-18,Dashen,google_play
best 👍👍,5,2025-02-16,Dashen,google_play
I don't know what happens but the application is not send verification pass code you should fix that,1,2025-02-16,Dashen,google_play
This app doesn't work on my phone my phone is Samsung Galaxy s7 android version 9 All other financial apps work like telebirr CBE M_pesa...,1,2025-02-14,Dashen,google_play
"Dashen Super app is secure, very easy to use and has more services uniquely like budgeting, chat, IPS...",5,2025-02-14,Dashen,google_play
Amazing and user friendly supper app and looking forward the additional features,5,2025-02-14,Dashen,google_play
it's amazing app i have seen ever,5,2025-02-13,Dashen,google_play
ጥሩ ነው ግን በደንብ ሊሸሻል ይገባል,4,2025-02-13,Dashen,google_play
ፍጥነቱ በጣም አሪፍ ነው! እና ቀለል ያለ ነው ! ነገር ግን ተጨማሪ ወደ ቴሌብር ኤጀንት መላኪያ አፕ ቢካተትበት ጥሩ ነው::,4,2025-02-12,Dashen,google_play
Keep up the good work and pleas add water and electric utility payment,5,2025-02-12,Dashen,google_play
The app missed some important features 1. It does't show recent transactions 2. Transfer to Telebirr limited to own telebirr 3. The statement does't show running balance,2,2025-02-11,Dashen,google_play
"Simple, Fast and Easy ⭐⭐⭐🎉",4,2025-02-10,Dashen,google_play
"የሚገርም aplication ነው, ነገር ግን ብር ትራንስፈር ሲደረግ ያለ ፒን መሆኑ risk አለው ሁሉ ጊዜ የ ትራንስፈር መደምደሚያ ፒን መሆን አለበት!!!!!!!!!!!!:: አሱ ቢስተካከል 5 star አስከዛው ግን 4 ሰጥቻለው::",4,2025-02-09,Dashen,google_play
Baankii daashin baankii hudna galeessa galatoomaa isinii woliin jirra Godina jimmaa magaalaa Aggaaroo irraa Muaz Abamecha Abamilki,5,2025-02-07,Dashen,google_play
Good,5,2025-02-07,Dashen,google_play
It doesn't work,1,2025-02-07,Dashen,google_play
"#Dashen Super App; Super easy to use, secure, and fast transaction. Love it!",5,2025-02-07,Dashen,google_play
"I tried the new Dash Bank Super App today, and it's amazingly easy and fun.I recommend you download and use it. You really like it",5,2025-02-06,Dashen,google_play
Gud app kegza ga mezmn endze new aind ermjh kedme nachu hlam,5,2025-02-06,Dashen,google_play
On Transaction page only show sent Transaction. Try to include received transaction.,4,2025-02-06,Dashen,google_play
Wonderful Application 😍,5,2025-02-05,Dashen,google_play
I loved it,5,2025-02-05,Dashen,google_play
አሁን ገና አንድ እርምጃ ቀደማችው,5,2025-02-04,Dashen,google_play
I am so thankful for having this best app Dashen one step ahead,5,2025-02-04,Dashen,google_play
Not good this app,1,2025-02-04,Dashen,google_play
Best app,5,2025-02-04,Dashen,google_play
Excellent app ever but it needs improvement on speed and transaction lists,1,2025-02-03,Dashen,google_play
Perfect,5,2025-02-02,Dashen,google_play
"It does not work functional ,",1,2025-02-02,Dashen,google_play
Ok,5,2025-02-02,Dashen,google_play
all of dashen bank customers use the application it is good to use,5,2025-02-01,Dashen,google_play
Gret experience,5,2025-02-01,Dashen,google_play
All good we need more,3,2025-01-31,Dashen,google_play
"Dashen super app is easy to use, fast and robust",5,2025-01-31,Dashen,google_play
it was amazing app.....thank you dashen bank....,5,2025-01-30,Dashen,google_play
Excellent UI/UX and beyond Banking services👍👍,5,2025-01-30,Dashen,google_play
Send to oher bank የሚለዉ ዉስጥ ገብተን ወደ addisinternational bank ለመላክ አይሰራም ሁለተኛ ደግሞ ወደ cbe birr ለመላክ account number ይጠይቃል ሞባይል ነበር ነዉ መጠየቅ ያለበት ይመስለኛል,2,2025-01-29,Dashen,google_play
Just Wow,5,2025-01-29,Dashen,google_play
mobile banking to the next level,5,2025-01-28,Dashen,google_play
The first 3 star review is me,3,2025-01-25,Dashen,google_play
Is not working,1,2025-01-25,Dashen,google_play
"Fast, reliable and user friendly. Amazing chatting features. Keep it up! Always one step ahead!",5,2025-01-24,Dashen,google_play
V good ❗️,5,2025-01-24,Dashen,google_play
"This app is literally the best thing ever The chat banking is so easy just text and it’s done Super smooth, fast, and honestly a life saverIf you haven’t downloaded it yet you’re missing out big time",5,2025-01-23,Dashen,google_play
I only see white page,2,2025-01-23,Dashen,google_play
Excellent banking app for all your needs! Who needs a physical branch when you can use Dashen Bank Super App Instead! I've never had an issue with anything that Dashen Bank Super App haven't handled swiftly and resolved to my satisfaction and above I don't often write reviews but this is an app/bank that I would highly recommended to everyone 💯 👌👍,5,2025-01-22,Dashen,google_play
Amizing Application 😍,5,2025-01-22,Dashen,google_play
Fastest and easy to use,5,2025-01-22,Dashen,google_play
Ok,5,2025-01-21,Dashen,google_play
ጥሩ ነው,5,2025-01-21,Dashen,google_play
ስም ብቻ 😏,2,2025-01-21,Dashen,google_play
Exellent app with exellent banking system and exellent bank ever,5,2025-01-21,Dashen,google_play
Amazing app to use as usual! But why option of transferring to Telebirr and M pesa which was available on Amole app is omitted?? Dasheen is my favourite keep it up.,4,2025-01-20,Dashen,google_play
Needs some improvement,5,2025-01-20,Dashen,google_play
Amazing,5,2025-01-20,Dashen,google_play
Amazing super app,5,2025-01-19,Dashen,google_play
I hope it will be better than amole,5,2025-01-18,Dashen,google_play
Wly Super App ilove it ❤️ 😍 💖 💕,5,2025-01-18,Dashen,google_play
Wow,5,2025-01-17,Dashen,google_play
Dashen yichalal. Ewnetem one step a head,5,2025-01-17,Dashen,google_play
It has a Good performance but need more upgrade for more performance like when we login account not be fast balance show other thing looking good. Carry on. Thanks so much for Greatest service,4,2025-01-17,Dashen,google_play
"It is a very wonderful work that has saved its time. That is why it is ""Always one step ahead!""",5,2025-01-17,Dashen,google_play
“Life-changing!” I can’t imagine going back to traditional banking after using this app. It’s so convenient.,5,2025-01-17,Dashen,google_play
Pro max,5,2025-01-17,Dashen,google_play
The most good app and easy,5,2025-01-16,Dashen,google_play
"Excellent and user friendly App. Excellence is what makes you always one step ahead. Dashen Bank, Always One Step Ahead !!",5,2025-01-16,Dashen,google_play
Proud to be dashen family . Shout out to the serial entrepreneur 👏,5,2025-01-16,Dashen,google_play
Excellent app.,5,2025-01-16,Dashen,google_play
First ATM in East africa ⭐️⭐️⭐️⭐️⭐️,5,2025-01-16,Dashen,google_play
Best app.,5,2025-01-16,Dashen,google_play
Better Move to catch the competition up👍,5,2025-01-16,Dashen,google_play
"Great job my home, my bank.",5,2025-01-16,Dashen,google_play
Wow,5,2025-01-16,Dashen,google_play
Great App Well done Dashen Bank,5,2025-01-15,Dashen,google_play
Great!,5,2025-01-15,Dashen,google_play
Nice,5,2025-01-15,Dashen,google_play
"I love it but it has bugs during confirmation of password! So, please make it functional",5,2025-01-15,Dashen,google_play
Always one step forward,5,2025-01-15,Dashen,google_play
"It's great! But it will be advanced if you include a caption that allow customers to transfer to Telebirr account. Dashen Bank, ""ኩሉ ግዜ፡ ሓደ ስጕሚ ቀዳሚ።"" (Always one step ahead!)",4,2025-01-15,Dashen,google_play
Small size with vast features and functionalities.,5,2025-01-15,Dashen,google_play
Amazing app 👏 👌 Dashen bank one step a head,5,2025-01-15,Dashen,google_play
Best app,5,2025-01-15,Dashen,google_play
"It has a great application features from the beginning. I'm glad to use it even I haven't used it yet because I haven't activated my account yet. But it's simple, comprehensive, full of information, and fast. በርቱ ዳሸኖች: The super app has impressed me more than I expected.",5,2025-01-15,Dashen,google_play
Dashen Bank Always One Step Ahead!,5,2025-01-15,Dashen,google_play
U can't create account,1,2025-01-15,Dashen,google_play
Really super app... so seamless and with a nice user interface .. we are proud of you dashen bank ...,5,2025-01-15,Dashen,google_play
We will see it,2,2025-01-15,Dashen,google_play
Always one step a head!,5,2025-01-15,Dashen,google_play
"A lightweight,catchy and smooth app",5,2025-01-15,Dashen,google_play
Very impressive interface with best security feature and user friendly app.,5,2025-01-15,Dashen,google_play
It is so far so good it has a unique features than telebirr good job Dashen,5,2025-01-15,Dashen,google_play
"Yea , it's a good idea to make it with the bank name, it will help for the bank easily to find the application, and customers can easily downloed and use the product. I wish all the best for Dashen bank initiative.",5,2025-01-15,Dashen,google_play
This is My Bank!,5,2025-01-15,Dashen,google_play
Dashen Bank Always One Step Ahead!,5,2025-01-14,Dashen,google_play
"Truly, db => AlwaysOneStepAhead !!",5,2025-01-14,Dashen,google_play
ALWAYS ONE STEP AHEAD,5,2025-01-14,Dashen,google_play
Well developed,5,2025-01-14,Dashen,google_play
oh nice!!! i wish it's very nice app,5,2025-01-14,Dashen,google_play
Really the app looks like amazing. I can't wait to activate in the morning.,5,2025-01-14,Dashen,google_play
Applause 👏 Dashen Bank. One of the best super app inorder to pay easily and securely. One step a head.,5,2025-01-14,Dashen,google_play
Wow Dashen Super App 🚀🚀,5,2025-01-14,Dashen,google_play
All in One,5,2025-01-14,Dashen,google_play
The best Banking app I have ever seen,5,2025-01-14,Dashen,google_play
It looks good and simple to use,5,2025-01-14,Dashen,google_play
Best,5,2025-01-14,Dashen,google_play
App That makes Difference!,5,2025-01-14,Dashen,google_play
Faster and userfriendly,5,2025-01-14,Dashen,google_play
Best,5,2025-01-13,Dashen,google_play
"Waw Great and innovated,user friendly, always one step ahead",5,2025-01-13,Dashen,google_play
It's Best waww 🙏,5,2025-01-13,Dashen,google_play
Always one step ahead,5,2025-01-13,Dashen,google_play
"Like Me, I Hope It Works Better Than Before.",5,2025-01-11,Dashen,google_play
